Object type,Attribute name,Data type,I/O,License,Version added,Description
discharge_group,ramping_up_m3s,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Maximal discharge ramping of the total discharge allowed in the upward direction (xUnit: NO_UNIT, yUnit: M3SEC_HOUR)"
discharge_group,ramping_down_m3s,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Maximal discharge ramping of the total discharge allowed in the downward direction (xUnit: NO_UNIT, yUnit: M3SEC_HOUR)"
discharge_group,ramping_up_penalty_cost,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Penalty cost for violating the upward discharge ramping constraint in the discharge group (xUnit: NO_UNIT, yUnit: NOK/H/M3/S)"
discharge_group,ramping_down_penalty_cost,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Penalty cost for violating the downward discharge ramping constraint in the discharge group (xUnit: NO_UNIT, yUnit: NOK/H/M3/S)"
discharge_group,actual_discharge_m3s,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Resulting discharge for the discharge group (xUnit: NO_UNIT, yUnit: M3/S)"
discharge_group,accumulated_deviation_mm3,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Resulting accumulated volume deviation for the discharge group (xUnit: NO_UNIT, yUnit: MM3)"
discharge_group,upper_penalty_mm3,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Resulting penalty when the maximum accumulated upward volume deviation for the discharge group is violated (xUnit: NO_UNIT, yUnit: MM3)"
discharge_group,lower_penalty_mm3,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Resulting penalty when the maximum accumulated downward volume deviation for the discharge group is violated (xUnit: NO_UNIT, yUnit: MM3)"
discharge_group,upper_slack_mm3,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Resulting slack when the maximum accumulated upward volume deviation for the discharge group is not reached (xUnit: NO_UNIT, yUnit: MM3)"
discharge_group,lower_slack_mm3,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Resulting slack when the maximum accumulated downward volume deviation for the discharge group is not reached (xUnit: NO_UNIT, yUnit: MM3)"
discharge_group,min_discharge_penalty,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Resulting penalty when the minimum discharge constraint in the discharge group is violated (xUnit: NO_UNIT, yUnit: NOK)"
discharge_group,max_discharge_penalty,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Resulting penalty when the maximum discharge constraint in the discharge group is violated (xUnit: NO_UNIT, yUnit: NOK)"
discharge_group,ramping_up_penalty,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Resulting penalty when the upward discharge ramping constraint in the discharge group is violated (xUnit: NO_UNIT, yUnit: NOK)"
discharge_group,ramping_down_penalty,txy,Output,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Resulting penalty when the downward discharge ramping constraint in the discharge group is violated (xUnit: NO_UNIT, yUnit: NOK)"
production_group,energy_target,double,Input,SHOP_OPEN,14.0.0.1,"Sum energy production target for time steps with energy_target_period_flag set to 1. (xUnit: MWH, yUnit: MWH)"
production_group,energy_penalty_cost_up,double,Input,SHOP_OPEN,14.0.0.1,"Penalty cost for producing more energy than the target amount. (xUnit: NOK/MWH, yUnit: NOK/MWH)"
production_group,energy_penalty_cost_down,double,Input,SHOP_OPEN,14.0.0.1,"Penalty cost for producing less energy than the target amount. (xUnit: NOK/MWH, yUnit: NOK/MWH)"
production_group,energy_target_period_flag,txy,Input,SHOP_OPEN,14.0.0.1,"Flag defining which time steps are part of the target energy production constraint (xUnit: NO_UNIT, yUnit: MWH)"
production_group,max_p_limit,txy,Input,SHOP_SUM_P_TIME_STEP,14.0.0.1,"The maximal power production limit for the sum of plants in the group. (xUnit: NO_UNIT, yUnit: MW)"
production_group,min_p_limit,txy,Input,SHOP_SUM_P_TIME_STEP,14.0.0.1,"The minimal power production limit for the sum of plants in the group. (xUnit: NO_UNIT, yUnit: MW)"
production_group,max_p_penalty_cost,txy,Input,SHOP_SUM_P_TIME_STEP,14.0.0.1,"The penalty cost for breaking the maximum power production limit constraint. The default penalty cost is specified by the power_limit_penalty_cost on the global_settings object. (xUnit: NO_UNIT, yUnit: NOK/MW)"
production_group,min_p_penalty_cost,txy,Input,SHOP_SUM_P_TIME_STEP,14.0.0.1,"The penalty cost for breaking the minimum power production limit constraint. The default penalty cost is specified by the power_limit_penalty_cost on the global_settings object. (xUnit: NO_UNIT, yUnit: NOK/MW)"
production_group,sum_production,txy,Output,SHOP_OPEN,14.0.0.1,"The sum power production of all the plants connected to the group. (xUnit: NO_UNIT, yUnit: MW)"
production_group,min_p_penalty,txy,Output,SHOP_SUM_P_TIME_STEP,14.0.0.1,"The incurred penalty for breaking the minimum power production constraint. (xUnit: NO_UNIT, yUnit: NOK)"
production_group,max_p_penalty,txy,Output,SHOP_SUM_P_TIME_STEP,14.0.0.1,"The incurred penalty for breaking the maximum power production constraint. (xUnit: NO_UNIT, yUnit: NOK)"
production_group,energy_penalty_up,txy,Output,SHOP_OPEN,14.0.0.1,"The total penalty incurred when breaking the target energy constraint by generating more energy than the target. (xUnit: NOK, yUnit: NOK)"
production_group,energy_penalty_down,txy,Output,SHOP_OPEN,14.0.0.1,"The total penalty incurred when breaking the target energy constraint by generating less energy than the target. (xUnit: NOK, yUnit: NOK)"
volume_constraint,min_vol,txy,Input,SHOP_OPEN,13.0.0.a,"Minimum volume for the sum of all reservoirs connected to this constraint (xUnit: NO_UNIT, yUnit: MM3)"
volume_constraint,max_vol,txy,Input,SHOP_OPEN,13.0.0.a,"Maximum volume for the sum of all reservoirs connected to this constraint (xUnit: NO_UNIT, yUnit: MM3)"
volume_constraint,min_vol_penalty,txy,Input,SHOP_OPEN,13.0.0.a,"Given penalty cost for having a sum volume below the min_vol (xUnit: NO_UNIT, yUnit: NOK/MM3)"
volume_constraint,max_vol_penalty,txy,Input,SHOP_OPEN,13.0.0.a,"Given penalty cost for having a sum volume above the max_vol (xUnit: NO_UNIT, yUnit: NOK/MM3)"
scenario,scenario_id,int,Input,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Scenario ID. Should be numbered consecutively starting from 1 (xUnit: NO_UNIT, yUnit: NO_UNIT)"
scenario,probability,txy,Input,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Probability between 0 and 1 for realization of this scenario. The sum of probabilities for all scenarios must be equal to 1. Only the probability for the last time step is used and it will be applied to all time steps to ensure consistency (xUnit: NO_UNIT, yUnit: NO_UNIT)"
scenario,common_scenario,txy,Input,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Definition of non-anticipativity constraints for the full model. All decision variables must be the same for all scenarios and time steps where common_scenario is equal. All input time-series with stochastic data must accordingly have the same value for all scenarios and time steps where common_scenario is equal. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
scenario,common_history,txy,Input,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Definition of which scenario that should be used as the source for a branch in the current scenario. Branching from a different scenario than itself allows modelling of continuous short-term uncertainty by re-using existing scenarios. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
objective,solver_status,string,Output,SHOP_OPEN,13.0.0.a,"Description of the latest status from the solver (xUnit: NO_UNIT, yUnit: NO_UNIT)"
objective,times_of_wrong_pq_uploading,int,Output,SHOP_OPEN,14.0.0.9,"How many times the unit PQ segments are wrongly uploaded, i.e. the latter segments are fulfilled first. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
objective,grand_total,double,Output,SHOP_OPEN,13.0.0.a,"Objective function equal to the sum of total and sum_penalties (xUnit: NOK, yUnit: NOK)"
objective,sim_grand_total,double,Output,SHOP_OPEN,13.2.0.a,"Simulated objective function equal to the sum of total and sum_penalties (xUnit: NOK, yUnit: NOK)"
objective,total,double,Output,SHOP_OPEN,13.0.0.a,"Objective function equal to the sum of rsv_end_value, vow_in_transit, market_sale_buy, load_value, reserve_sale_buy, reserve_oblig_value, contract_value, startup_costs, sum_feeding_fee, and sum_discharge_fee (xUnit: NOK, yUnit: NOK)"
objective,sum_penalties,double,Output,SHOP_OPEN,13.0.0.a,"Penalty cost equal to the sum of minor_penalties and major_penalties (xUnit: NOK, yUnit: NOK)"
objective,minor_penalties,double,Output,SHOP_OPEN,13.0.0.a,"Penalty cost equal to the sum of rsv_tactical_penalty, plant_p_constr_penalty, plant_q_constr_penalty, plant_schedule_penalty, gen_schedule_penalty, pump_schedule_penalty, gate_q_constr_penalty, gate_discharge_cost, bypass_cost, gate_spill_cost, gate_slack_cost, creek_spill_cost, junction_slack_cost, reserve_violation_penalty, reserve_slack_cost, and reserve_schedule_penalty (xUnit: NOK, yUnit: NOK)"
objective,major_penalties,double,Output,SHOP_OPEN,13.0.0.a,"Penalty cost equal to the sum of rsv_penalty, rsv_end_penalty, load_penalty, group_time_period_penalty, group_time_step_penalty, sum_ramping_penalty, discharge_group_penalty, production_group_energy_penalty, and production_group_power_penalty (xUnit: NOK, yUnit: NOK)"
objective,rsv_end_value,double,Output,SHOP_OPEN,13.0.0.a,"Value of water remaining in the reservoirs at the end of the optimization period. If cut description is used, the delayed water on its way to reservoirs is included, while for other end value description this water is valuated in vow_in_transit. (xUnit: NOK, yUnit: NOK)"
objective,sim_rsv_end_value,double,Output,SHOP_OPEN,13.2.0.a,"Simulated value of water remaining in the reservoirs at the end of the simulation period. (xUnit: NOK, yUnit: NOK)"
objective,rsv_end_value_relative,double,Output,SHOP_OPEN,13.0.0.a,"Change in value of water in the reservoirs between the start and the end of the optimization period (xUnit: NOK, yUnit: NOK)"
objective,vow_in_transit,double,Output,SHOP_OPEN,13.0.0.a,"Value of delayed water on its way to reservoirs at the end of the optimization period. If cut description is used the delayed water is valuated as part of the rsv_end_value instead. (xUnit: NOK, yUnit: NOK)"
objective,rsv_spill_vol_end_value,double,Output,SHOP_OPEN,14.0.2.0,"End reservoir value lost due to volume over HRL in flood situations. Only appliccapble when running with constant water values. The extra water is evaluated according to the water value of the reservoir downstream of the spill gate. (xUnit: NOK, yUnit: NOK)"
objective,market_sale_buy,double,Output,SHOP_OPEN,13.0.0.a,"The sum of the value of power bought from the market minus the value of power sold to the market for all time steps (xUnit: NOK, yUnit: NOK)"
objective,sim_market_sale_buy,double,Output,SHOP_OPEN,13.2.0.a,"The sum of the simulated value of power bought from the market minus the value of power sold to the market for all time steps (xUnit: NOK, yUnit: NOK)"
objective,load_value,double,Output,SHOP_OPEN,13.0.0.a,"The load obligation value by multiplying the load with the market sale price (xUnit: NOK, yUnit: NOK)"
objective,reserve_sale_buy,double,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Reserve trade value (xUnit: NOK, yUnit: NOK)"
objective,reserve_oblig_value,double,Output,SHOP_RESERVE_GROUP,13.0.0.a,"THe reserve obligation value by multiplying the reserve obligation with the market sale price (xUnit: NOK, yUnit: NOK)"
objective,contract_value,double,Output,SHOP_CONTRACT,13.0.0.a,"Contract value (xUnit: NOK, yUnit: NOK)"
objective,startup_costs,double,Output,SHOP_OPEN,13.0.0.a,"The sum of the startup and shutdown costs for all units and time steps. By default this includes costs whenever the commitment status of the unit changes regardless of whether MIP is active or not. (xUnit: NOK, yUnit: NOK)"
objective,sim_startup_costs,double,Output,SHOP_OPEN,13.2.0.a,"The sum of simulated startup and shutdown costs for all units and time steps. By default this includes costs whenever the commitment status of the unit changes regardless of whether MIP is active or not. (xUnit: NOK, yUnit: NOK)"
objective,sum_feeding_fee,double,Output,SHOP_OPEN,13.0.0.a,"The sum of feed-in fee paid for all plants and time steps. (xUnit: NOK, yUnit: NOK)"
objective,sum_discharge_fee,double,Output,SHOP_OPEN,13.0.0.a,"The sum of discharge fee paid for all plants and gates and time steps. (xUnit: NOK, yUnit: NOK)"
objective,thermal_cost,double,Output,SHOP_OPEN,14.3.1.0,"The sum of fuel cost for all thermal units and time steps. (xUnit: NOK, yUnit: NOK)"
objective,reserve_allocation_cost,double,Output,SHOP_OPEN,14.3.4.0,"The total cost for allocating reserves on all units in the system. The allocation cost can be specified on each unit for each reserve type, see for instance the 'fcr_n_up_cost' on the generator and pump objects. (xUnit: NOK, yUnit: NOK)"
objective,rsv_tactical_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the tactical maximum or minimum volume limits for the reservoirs are violated (xUnit: NOK, yUnit: NOK)"
objective,plant_p_constr_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the time-dependent maximum or minimum production limits for the plants are violated (xUnit: NOK, yUnit: NOK)"
objective,plant_q_constr_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the time-dependent maximum or minimum discharge limits for the plants are violated (xUnit: NOK, yUnit: NOK)"
objective,plant_schedule_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the plant schedules are violated (xUnit: NOK, yUnit: NOK)"
objective,plant_rsv_q_limit_penalty,double,Output,SHOP_OPEN,14.3.5.1,"Resulting total penalty cost when the head dependent maximum discharge limits for the plants are violated. These limits are set by the max_q_limit_rsv_up and max_q_limit_rsv_down attributes on the plant object (xUnit: NOK, yUnit: NOK)"
objective,gen_schedule_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the generator schedules are violated (xUnit: NOK, yUnit: NOK)"
objective,pump_schedule_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the pump schedules are violated (xUnit: NOK, yUnit: NOK)"
objective,gate_q_constr_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the time-dependent maximum or minimum discharge limits for the gates are violated (xUnit: NOK, yUnit: NOK)"
objective,gate_discharge_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of discharge costs for all gates and time steps (xUnit: NOK, yUnit: NOK)"
objective,bypass_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of bypass discharge costs for all bypass gates and time steps (xUnit: NOK, yUnit: NOK)"
objective,gate_spill_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of spill costs for all spill gates and time steps (xUnit: NOK, yUnit: NOK)"
objective,physical_spill_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of spill costs for the part of the spill that represents physical spill, i.e. the spill occurs when the water exceeds max_vol of the reservoir. (xUnit: NOK, yUnit: NOK)"
objective,physical_spill_volume,double,Output,SHOP_OPEN,14.0.0.9,"The sum of spill volume for the part of the spill that represents physical spill, i.e. the spill occurs when the water exceeds max_vol of the reservoir. (xUnit: MM3, yUnit: MM3)"
objective,nonphysical_spill_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of spill costs for the part of the spill that represents non-physical spill, i.e. the spill occurs when the water does not reach max_vol of the reservoir. (xUnit: NOK, yUnit: NOK)"
objective,nonphysical_spill_volume,double,Output,SHOP_OPEN,14.0.0.9,"The sum of spill volume for the part of the spill that represents non-physical spill, i.e. the spill occurs when the water does not reach max_vol of the reservoir. (xUnit: MM3, yUnit: MM3)"
objective,gate_slack_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of costs for the use of slack variables for all deltameter gates and time steps (xUnit: NOK, yUnit: NOK)"
objective,creek_spill_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of spill costs for all creek spill gates and time steps (xUnit: NOK, yUnit: NOK)"
objective,creek_physical_spill_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of spill costs for the part of the spill that represents physical spill (xUnit: NOK, yUnit: NOK)"
objective,creek_nonphysical_spill_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of spill costs for the part of the spill that represents non-physical spill (xUnit: NOK, yUnit: NOK)"
objective,junction_slack_cost,double,Output,SHOP_OPEN,13.0.0.a,"The sum of cost for the use of slack variables for all junctions and time steps (xUnit: NOK, yUnit: NOK)"
objective,reserve_violation_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the reserve deliveries deviate below the reserve obligations (xUnit: NOK, yUnit: NOK)"
objective,reserve_slack_cost,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total slack cost when the reserve deliveries deviate above the reserve obligations (xUnit: NOK, yUnit: NOK)"
objective,reserve_schedule_penalty,double,Output,SHOP_OPEN,13.5.5.d,"Resulting total penalty cost when the reserve schedules are violated (xUnit: NOK, yUnit: NOK)"
objective,rsv_peak_volume_penalty,double,Output,SHOP_OPEN,14.0.1.1,"Resulting total penalty cost for peak reservoir volumes penalized by the peak_volume_cost_curve on each reservoir (xUnit: NOK, yUnit: NOK)"
objective,gate_peak_flow_penalty,double,Output,SHOP_OPEN,14.0.1.1,"Resulting total penalty cost for peak gate flows penalized by the peak_flow_cost_curve on each gate (xUnit: NOK, yUnit: NOK)"
objective,rsv_flood_volume_penalty,double,Output,SHOP_OPEN,14.2.2.0,"Resulting total penalty cost for the reservoir volumes penalized by the flood_volume_cost_curve (xUnit: NOK, yUnit: NOK)"
objective,rsv_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the maximum or minimum volume limits for all reservoirs during the optimization period are violated (xUnit: NOK, yUnit: NOK)"
objective,rsv_hard_limit_penalty,double,Output,SHOP_OPEN,14.0.2.0,"Resulting total penalty cost for breaking the hard min/max constraints on the reservoir volume or level (xUnit: NOK, yUnit: NOK)"
objective,rsv_over_limit_penalty,double,Output,SHOP_OPEN,14.0.0.8,"Resulting total penalty cost when the volume of reservoirs with an attached flood gate goes over the physical maximum volume limits (xUnit: NOK, yUnit: NOK)"
objective,sim_rsv_penalty,double,Output,SHOP_OPEN,13.2.0.a,"Simulated total penalty cost when the maximum or minimum volume limits for all reservoirs during the optimization period are violated (xUnit: NOK, yUnit: NOK)"
objective,rsv_end_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the maximum or minimum volume limits for all reservoirs at the end of the optimization period are violated (xUnit: NOK, yUnit: NOK)"
objective,load_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when load obligations are violated (xUnit: NOK, yUnit: NOK)"
objective,group_time_period_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when period sum constraints on the old ascii multi-object format are violated. Sum over all constraints (xUnit: NOK, yUnit: NOK)"
objective,group_time_step_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when time-dependent constraints on the old ascii multi-object format are violated. Sum over all constraints and time steps (xUnit: NOK, yUnit: NOK)"
objective,sum_ramping_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when ramping sum constraints on the old ascii format are violated. Sum over all constraints and time steps (xUnit: NOK, yUnit: NOK)"
objective,plant_ramping_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when plnat production ramping constraints are violated. Sum over all plants and time steps (xUnit: NOK, yUnit: NOK)"
objective,rsv_ramping_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when reservoir storage ramping constraints are violated. Sum over all reservoirs and time steps (xUnit: NOK, yUnit: NOK)"
objective,gate_ramping_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when discharge ramping constraints on gates are violated. Sum over all gates and time steps (xUnit: NOK, yUnit: NOK)"
objective,contract_ramping_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when contract ramping constraints are violated. Sum over all contracts and time steps (xUnit: NOK, yUnit: NOK)"
objective,group_ramping_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when time-dependent group ramping constraints on the old ascii format are violated. Sum over all constraints and time steps (xUnit: NOK, yUnit: NOK)"
objective,discharge_group_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the allowed deviations for discharge groups are violated. Sum for both upward and downward violation over all discharge groups and time steps (xUnit: NOK, yUnit: NOK)"
objective,discharge_group_ramping_penalty,double,Output,SHOP_OPEN,14.0.2.1,"Resulting total penalty cost when the discharge ramping constraints for discharge groups are violated. Sum for both upward and downward violation over all discharge groups and time steps (xUnit: NOK, yUnit: NOK)"
objective,production_group_energy_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the energy target production constraints on production groups are violated. Sum for both upward and downward violation over all production groups. (xUnit: NOK, yUnit: NOK)"
objective,production_group_power_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Resulting total penalty cost when the maximum or minimum power limit constraints on production groups are violated. Sum for both upward and downward violation over all production groups and time steps (xUnit: NOK, yUnit: NOK)"
objective,river_min_flow_penalty,double,Output,SHOP_OPEN,14.3.1.0,"Resulting total penalty for breaking the min_flow river constraints (xUnit: NOK, yUnit: NOK)"
objective,river_max_flow_penalty,double,Output,SHOP_OPEN,14.3.1.0,"Resulting total penalty for breaking the max_flow river constraints (xUnit: NOK, yUnit: NOK)"
objective,common_decision_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Penalty cost for violating common decision period constraints in decomposed multi-scenario optimization problems (xUnit: NOK, yUnit: NOK)"
objective,bidding_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Penalty cost for violating constraints for increasing bid volume when price increases in decomposed multi-scenario optimization problems (xUnit: NOK, yUnit: NOK)"
objective,safe_mode_universal_penalty,double,Output,SHOP_OPEN,13.0.0.a,"Penalty cost for all violated constraints when universal penalty is switched on to investigate infeasibility (xUnit: NOK, yUnit: NOK)"
bid_group,price_dimension,int,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Number of prices in the resulting bid matrix (xUnit: NO_UNIT, yUnit: NO_UNIT)"
bid_group,time_dimension,int,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Number of time steps in the resulting bid matrix (xUnit: NO_UNIT, yUnit: NO_UNIT)"
bid_group,bid_start_interval,int,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Index of the first time step in the bid matrix (xUnit: NO_UNIT, yUnit: NO_UNIT)"
bid_group,bid_end_interval,int,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Index of the last time step in the bid matrix (xUnit: NO_UNIT, yUnit: NO_UNIT)"
bid_group,reduction_cost,double,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"The cost of reducing the full bid matrix to the desired number of points (xUnit: NO_UNIT, yUnit: NO_UNIT)"
bid_group,bid_curves,xyt,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Resulting bid matrix (xUnit: NOK/MWH, yUnit: MWH)"
bid_group,bid_penalty,txy,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"The sum of penalty over all scenarios and time steps for violating the requirement of bid volume increasing when price increases in the bid matrix (xUnit: NOK/MWH, yUnit: MWH)"
cut_group,rhs,xy_array,Input,SHOP_OPEN,13.0.0.a,"The right hand side constant for each cut in the cut_group. Represent the future expected income of the system and is usually a positive number. In the case of price dependent cuts, the price level should be the reference value for each xy in the xy_array. (xUnit: NO_UNIT, yUnit: NOK)"
cut_group,end_value,txy,Output,SHOP_OPEN,14.0.0.1,"Future expected income of the system that is part of the cut_group. (xUnit: NO_UNIT, yUnit: NOK)"
cut_group,binding_cut_up,txy,Output,SHOP_OPEN,14.0.0.1,"The zero-indexed binding cut constraint in the closest price level above the average price in SHOP is saved as the final value in the time series. The value is set to -1 if no cuts have a price above the average price in SHOP. In case of price independent cuts, the value is the binding cut in the cut group. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
cut_group,binding_cut_down,txy,Output,SHOP_OPEN,14.0.0.1,"The zero-indexed binding cut constraint in the closest price level below the average price in SHOP is saved as the final value in the time series. In case of price independent cuts or if there are no cuts with a price below the average price in SHOP, the value is set to -1. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
inflow_series,cut_coeffs,xy_array,Input,SHOP_EXTENDED_CUT_FUNCTIONALITY,14.0.0.3,"The cut coefficients of the inflow series used in prodrisk. The x values specify the reference weekly inflow of the cut, the y values are the actual cut coefficients, and the reference value is the price for when the cut was created. (xUnit: MM3, yUnit: NOK/MM3)"
system,cut_output_rhs,xy_array,Output,SHOP_SCENARIO_FUNCTIONALITY,13.0.0.a,"Expected future income for the cuts generated by the model. The future incomes represent cuts in the same order as cut_ouput_coeffs_mm3 on reservoirs (xUnit: NOK, yUnit: NOK)"
unit_combination,discharge,xyt,Output,SHOP_BEST_PROFIT,13.0.0.a,"Discharge for a combination of generators corresponding to a certain production level of the unit combination. The result is generated by the best_profit module. (xUnit: MW, yUnit: M3/S)"
unit_combination,marginal_cost,xyt,Output,SHOP_BEST_PROFIT,13.0.0.a,"Marginal production cost for a combination of generators corresponding to a certain production level of the unit combination. The result is generated by the best_profit module. (xUnit: MW, yUnit: NOK/MW)"
unit_combination,average_cost,xyt,Output,SHOP_BEST_PROFIT,13.0.0.a,"Average production cost for a combination of generators corresponding to a certain production level of the unit combination. The result is generated by the best_profit module. (xUnit: M3/S, yUnit: NOK/MW)"
tunnel,start_height,double,Input,SHOP_OPEN,13.5.1.a,"The lowest part of the opening of the tunnel at the point defined as the starting point of the tunnel (xUnit: METER, yUnit: METER)"
tunnel,end_height,double,Input,SHOP_OPEN,13.5.1.a,"The lowest part of the opening of the tunnel at the point defined as the ending point of the tunnel (xUnit: METER, yUnit: METER)"
tunnel,diameter,double,Input,SHOP_OPEN,13.5.1.a,"The diameter of the tunnel. This is reserved for use in the simulation (xUnit: METER, yUnit: METER)"
tunnel,length,double,Input,SHOP_OPEN,13.5.1.a,"The length of the tunnel. This is reserved for use in the simulation (xUnit: METER, yUnit: METER)"
tunnel,loss_factor,double,Input,SHOP_OPEN,13.5.1.a,"Friction loss factor for the tunnel. The head loss in the tunnel is found by multiplying the loss_factor with the square of the flow. The loss_factor is also divided with the gate_opening_curve y-value if the gate is not fully open. (xUnit: S2/M5, yUnit: S2/M5)"
tunnel,weir_width,double,Input,SHOP_OPEN,14.1.0.5,"Width of weir at tunnel entrance. Tunnel flow is limited by the amount of water that may flow over the weir, depending on the head of the reservoir above. (xUnit: METER, yUnit: METER)"
tunnel,time_delay,int,Input,SHOP_OPEN,13.5.1.a,"The delay between the water leaving the tunnel and until it ends up in the downstream reservoir. This can only be used on tunnels with end_height above the HRL of the downstream reservoir (xUnit: NO_UNIT, yUnit: NO_UNIT)"
tunnel,gate_opening_curve,xy,Input,SHOP_TUNNEL,13.5.1.a,"Relationship between gate positions and related scaling of the pressure loss in the gate. The X-values represent an arbitrary position given by increasing numbers. The Y-values represent the corresponding opening factor for each position. The tunnel loss_factor is divided with the y-value if the gate is not fully open. An y-value of 0 represents a fully closed gate and will not be used for any division (xUnit: NO_UNIT, yUnit: NO_UNIT)"
tunnel,gate_adjustment_cost,txy,Input,SHOP_TUNNEL,13.5.1.a,"A cost for changing the gate position between each time step. The given cost is multiplied with the change in gate opening between each time step and the product is added to the objective function (xUnit: NOK, yUnit: NOK)"
tunnel,gate_opening_schedule,txy,Input,SHOP_TUNNEL,13.5.1.a,"Schedule for gate opening corresponding to the x-values of the gate_opening_curve (xUnit: NO_UNIT, yUnit: NO_UNIT)"
tunnel,initial_opening,double,Input,SHOP_TUNNEL,13.5.1.a,"Initial position of the gate used as basis for calculating adjustment costs in the first time step (xUnit: NO_UNIT, yUnit: NO_UNIT)"
tunnel,continuous_gate,int,Input,SHOP_TUNNEL,13.5.1.a,"Flag determining whether the gate can be set to any position between listed positions in the gate_opening_curve. A value of 0 means that it can only be set at the given positions while a value of 1 means that it can be set to any position between the first and last listed position (xUnit: NO_UNIT, yUnit: NO_UNIT)"
